id,leto,ime,sorta,drzava,velikost,znizana_cena,cena,ocena,ocenjevalec
116716,,No Fine Print Lil Fizz Can,Blend,United States,250,5.99,7.99,,
120244,2018,Mer Soleil Pinot Noir,Pinot Noir,United States,750,27.99,39.99,,
117602,2015,Brittan Vineyards Gestalt Block Pinot Noir,Pinot Noir,United States,750,60.0,60.0,94,Erin Brooks - Robert Parker&#39;s the Wine Advocate
116470,2017,Louis Martini Sonoma Cabernet Sauvignon,Cabernet Sauvignon,United States,750,16.01,23.99,,
115495,2013,Michelas St. Jemms Hermitage Rouge 'terres D'arce',Syrah / Shiraz,France,750,79.99,96.0,93,Wine Spectator
118826,2017,Forgeron Proprietary Blend Minnick Hills Vineyard,Blend,United States,750,65.0,65.0,93,Jeb Dunnuck - jebdunnuck.com
120004,2019,Deloach Pinot Noir Heritage Reserve,Pinot Noir,United States,750,7.34,12.99,,
27862,,Veuve Clicquot Rose Brut,Blend,France,750,58.99,82.99,91,Wine Spectator
120076,2019,Pascal Jolivet Sancerre,Sauvignon Blanc,France,750,21.97,29.99,,
114277,2016,Joseph Phelps Insignia,Blend,United States,750,249.09,250.0,99,Lisa Perrotti-Brown - Robert Parker&#39;s Wine Advocate
119077,2018,1881 Napa Valley Cabernet Sauvignon,Cabernet Sauvignon,United States,750,34.99,40.0,90,Wine Spectator
120137,,Jacquesson Brut Cuvee 742,Blend,France,750,68.99,84.99,,
120130,2018,Paydirt Red Blend,Blend,United States,750,17.95,24.99,,
119886,2018,Cakebread Cellars Chardonnay Napa Valley,Chardonnay,United States,750,39.99,59.99,,
20080,,Gallo Very Dry Sherry,Sherry Varieties,United States,750,5.49,6.99,,
115946,2018,Rodney Strong Chardonnay,Chardonnay,United States,750,12.66,18.99,,
120193,2018,Charlet Macon Village La Crochette,Chardonnay,France,750,12.89,16.99,,
108578,2017,Rockburn Devil's Staircase Pinot Noir,Pinot Noir,New Zealand,750,21.99,28.99,90,Bob Campbell MW
110598,,Pocas Junior Tawny Port,Blend,Portugal,750,10.39,12.99,,
120197,2018,Dominique Lafon Bourgogne Aligote,Aligote,France,750,28.99,39.99,,
63048,,Taylor Fladgate 30 Year Tawny Port,Port Varieties,Portugal,750,103.98,150.0,95,Wine &amp; Spirits
117696,2019,Chateau Montaud Rose Cotes De Provence,Blend,France,750,10.99,14.99,,
17379,,Gaston Chiquet Brut Traditon,Blend,France,750,34.99,49.99,92,Wine Spectator
116507,2019,Kato Sauvignon Blanc,Sauvignon Blanc,New Zealand,750,9.99,13.0,,
120411,2017,Alzinger Gruner Veltliner Ried Muhlpoint Smaragd,Gruner Veltliner,Austria,750,34.99,41.99,94,Wine Spectator
113487,2015,Zenato Ripassa Valpolicella,Blend,Italy,375,16.99,19.99,94,James Suckling - Jamessuckling.com
113058,2016,Pine Ridge Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,United States,750,49.99,90.0,,
113223,2017,Far Niente Napa Valley Cabernet Sauvignon,Blend,United States,750,119.98,172.99,,
116993,2018,Grw Kindzmarauli,Saperavi,Georgia,750,12.99,16.99,,
107697,2014,Chateau Ballandreau,Blend,France,750,17.99,29.99,90,Wine Enthusiast
113953,2015,Calabretta Nerello Cappuccio,Nerello Cappuccio,Italy,750,31.97,35.99,95,Ian Dagata - Vinous Media
118480,2019,Camino Roca Altxerri Getariako Txakolina Rose,Hondarribi Beltza ,Spain,750,17.99,22.99,,
118958,2018,Colosi Rosso,Blend,Italy,750,7.48,10.99,,
118073,2019,Groth Vineyards Sauvignon Blanc,Blend,United States,750,16.98,24.99,,
35070,,Louis Roederer Brut Premier,Blend,France,750,39.99,54.99,92,Wine Spectator
117481,2018,Little Frances Chenin Blanc Clarksburg,Chenin Blanc,United States,750,24.99,29.99,,
114716,2016,Stephane Rousset Crozes Hermitage Rouge,Syrah / Shiraz,France,750,22.99,29.99,90,Josh Raynolds - Vinous Media
102246,2014,Chateau De Fargues Sauternes,Semillon,France,750,189.98,250.0,96,Wine Spectator
117269,2017,Vieux Chateau Certan Pomerol,Blend,France,750,229.99,299.99,96,Lisa Perrotti-Brown - Robert Parker&#39;s Wine Advocate
115286,2012,Oddero Barolo Riserva Bussia Mondoca,Nebbiolo,Italy,750,99.99,115.0,97,James Suckling - Jamessuckling.com
119357,2017,Montevertine Rosso Di Toscana,Sangiovese,Italy,1,135.99,169.99,94,Monica Larner - Robert Parker&#39;s Wine Advocate
104894,2009,Le Petit L'enclos,Blend,France,750,41.99,54.99,,
25160,,Gekkeikan Plum Wine,Plum,Japan,750,11.99,14.99,,
103315,,Sandeman 30yr Tawny,Touriga Nacional,Portugal,750,78.99,117.99,93,Wine Spectator
114425,2018,Gilles Robin Crozes Hermitage Papillon,Syrah / Shiraz,France,750,22.99,26.99,,
108283,2016,Napa Ridge Cabernet Sauvignon,Cabernet Sauvignon,United States,750,19.99,25.99,,
118237,2019,Hewitson Lu Lu Sauvignon Blanc,Sauvignon Blanc,Australia,750,14.98,19.99,,
114012,2018,Grey's Peak Sauvignon Blanc,Sauvignon Blanc,New Zealand,750,21.49,32.99,,
116358,2017,Esporao Quinta Dos Murcas Minas,Blend,Portugal,750,17.98,24.99,91,Wine Enthusiast
115102,,Bonanza Cabernet Sauvignon Lot 2,Cabernet Sauvignon,United States,750,21.99,21.99,,
118943,2019,Chateau St Michelle Riesling,Riesling,United States,750,9.33,11.99,,
119079,2018,Pehhcora Pecorino,Pecorino,Italy,750,14.99,19.99,,
119451,2017,Columbia Crest H3 Cabernet Sauvignon,Cabernet Sauvignon,United States,750,12.09,15.0,,
117013,2019,Teperberg Vision Cabernet Sauvignon,Cabernet Sauvignon,Israel,750,8.99,12.99,,
49888,,Laurent Perrier Brut Kosher,Blend,France,750,64.98,96.99,,
112019,1991,Dalva 1991 Port Colheita,Port Varieties,Portugal,750,39.99,49.99,,
116829,2018,Laporte Sancerre Grand Rochoy,Sauvignon Blanc,France,750,38.99,44.99,,
118254,2018,Les Carelets Bordeaux Rouge,Blend,France,750,10.99,15.99,,
117167,2016,Candoni Chianti Docg,Blend,Italy,750,9.98,13.99,,
113876,2015,Groth Cabernet Sauvignon Oakville,Blend,United States,750,49.98,82.99,96,The Tasting Panel
42276,,Bouvet Rose,Pinot Noir,France,750,9.99,14.99,,
82331,,Ployez Jacquemart Extra Quality Brut Half Bottle,Blend,France,375,19.98,25.99,92,John Gilman - View from the Cellar
119355,2018,Montevertine Pian Del Ciampolo,Blend,Italy,750,31.99,39.99,92,Antonio Galloni - Vinous
117042,2017,Dubstyle Shiraz,Syrah / Shiraz,Australia,750,29.99,31.0,90,Wine Enthusiast
119721,2018,The Supernatural Sauvignon Blanc,Sauvignon Blanc,New Zealand,750,17.99,22.99,,
120100,2019,Alpha Zeta 'c' Corvina,Corvina,Italy,750,9.99,13.99,,
115038,2018,Olivier Leflaive Bourgogne Blanc Les Setilles,Chardonnay,France,750,19.99,24.99,,
117941,2019,Josh Cellars Sauvignon Blanc,Sauvignon Blanc,United States,750,12.09,17.99,,
114896,2017,Beringer Cabernet Sauvignon Knight's Valley,Cabernet Sauvignon,United States,750,19.99,29.99,,
116388,2018,Brezza Dolcetto D'alba,Dolcetto,Italy,750,15.96,22.0,,
117010,2019,Storm Point Red Blend,Blend,South Africa,750,12.98,23.0,,
118127,2019,Villaviva Rose,Carignan / Carinena,France,750,9.68,11.99,,
118230,2018,Mer Soleil Unoaked Chardonnay Silver,Chardonnay,United States,750,17.99,29.99,,
119238,2019,Sylvain Bailly Sancerre,Sauvignon Blanc,France,750,19.99,24.99,,
117711,2018,The Prisoner Saldo Zinfandel,Blend,United States,750,21.96,31.99,,
118462,2018,First Drop Mothers Milk,Syrah / Shiraz,Australia,750,14.99,19.99,96,James Suckling - Jamessuckling.com
119946,2016,Pursued By Bear 'bear Cub' Red Blend,Blend,United States,750,27.95,35.0,91,Wine Enthusiast
120129,2016,Marques De Murrieta Reserva Rioja,Blend,Spain,750,25.98,29.99,,
114563,2018,Cellier Des Dauphins Reserve Cotes Du Rhone,Blend,France,750,10.99,14.99,97,Decanter
114459,2018,Monier Perreol St. Joseph Blanc,Marsanne,France,750,55.0,55.0,,
117923,2019,Jean Paul Picard Sancerre,Sauvignon Blanc,France,750,19.98,25.99,,
119240,2019,Domaine L'iserand Syrah,Syrah / Shiraz,France,750,23.99,29.0,,
117737,2018,Presqu'ile Pinot Noir,Pinot Noir,United States,750,24.99,29.99,,
54006,,Ployez Jacquemart Extra Quality Brut,Blend,France,750,29.09,44.99,92,John Gilman - View from the Cellar
116316,,J Vineyards Cuvee Brut,Blend,United States,750,19.01,28.99,96,Decanter
117742,2018,Chateau Nicot Bordeaux,Blend,France,750,9.98,12.99,,
115856,2018,Forstreiter Gruner Veltliner Kremstal Kremser Kogl,Gruner Veltliner,Austria,750,11.19,12.99,90,Wine Spectator
117845,2017,Silverado Vineyards Estate Cabernet Sauvignon,Blend,United States,750,39.09,54.99,,
119099,2017,Liberty School Cabernet Sauvignon,Cabernet Sauvignon,United States,750,12.09,18.99,,
118689,2018,Fontaine Gagnard Bourgogne Rouge,Pinot Noir,France,750,32.99,39.0,,
103480,2014,Mi Sueno Chardonnay Los Carneros,Chardonnay,United States,750,39.99,49.99,,
114783,2017,Talley Vineyards Estate Chardonnay Arroyo Grande,Chardonnay,United States,375,16.99,20.99,,
114869,2016,Ceretto Barbaresco,Nebbiolo,Italy,750,56.89,69.99,92,Monica Larner - Robert Parker&#39;s Wine Advocate
119731,,Fitvine Rose,Cabernet Sauvignon,United States,750,15.89,16.99,,
119677,2019,Dalton Canaan White (U),Blend,Israel,750,12.99,16.99,,
119308,2015,Chartogne Taillet Les Couarres,Pinot Noir,France,750,99.99,120.0,,
115702,2017,Mayacamas Chardonnay Napa Mt Veeder,Chardonnay,United States,375,31.49,39.99,92,Wine Spectator
119930,2019,Coto De Gomariz The Flower And The Bee Treixadura White Ribeira,Treixadura / Trajadura,Spain,750,14.98,17.99,,
114926,2012,Bleasdale Iron Duke Cabernet Sauvignon,Cabernet Sauvignon,Australia,750,54.99,60.0,93,Josh Raynolds - Vinous Media
120278,2019,Tiefenbrunner Pinot Grigio,Pinot Gris / Pinot Grigio,Italy,375,7.98,9.99,,
31820,,Graham's Six Grapes,Port Varieties,Portugal,750,17.99,25.99,,
113529,2018,Frey Organic Cabernet Sauvignon,Cabernet Sauvignon,United States,750,12.48,17.99,,
119947,2019,Paarl Heights Sauvignon Blanc,Sauvignon Blanc,South Africa,750,8.98,11.0,,
116639,2018,Hitching Post Pinot Noir Hometown,Pinot Noir,United States,375,13.99,17.99,,
112633,2016,Michel Noellat Nuits St Georges,Pinot Noir,France,750,49.99,60.0,,
117903,2018,Hess Select Chardonnay,Chardonnay,United States,750,11.09,15.99,,
118168,2019,The Prisoner Rose Unshackled,Blend,United States,750,19.99,25.99,,
108638,2017,Duckhorn Sauvignon Blanc Half Bottle,Blend,United States,375,10.99,17.99,90,Wine Spectator
118362,2017,Scherrer Dry Rose,Blend,United States,750,24.0,24.0,91,Antonio Galloni - Vinous
117769,2016,Nottingham Cellars Casa De Vinas Cabernet Sauvignon,Cabernet Sauvignon,United States,750,49.99,60.0,92,Wine Enthusiast
118630,2019,Illuminati Cerasuolo Campirosa Rose,Montepulciano,Italy,750,14.99,20.0,91,Eric Guido - Vinous Media
118372,2019,Redheads Studio Yard Dog Red,Blend,Australia,750,9.89,17.99,,
119535,2016,Alma De Los Andes Malbec Reserva,Malbec,Argentina,750,11.98,26.99,91,James Suckling - Jamessuckling.com
119940,,New Fall Favorites Mixed Case,Blend,Wine Gifts,750,329.99,471.88,,
120218,2018,Barmes Buecher Cremant D'alsace,Blend,France,750,19.99,24.99,,
118721,2019,Arona Sauvignon Blanc,Sauvignon Blanc,New Zealand,750,10.58,14.0,90,Wine Spectator
116013,2015,Monte Antico Rosso Toscana,Blend,Italy,750,9.33,13.99,91,James Suckling - Jamessuckling.com
116271,2014,Villa I Cipressi Brunello Di Montalcino,Sangiovese,Italy,750,49.99,65.0,92,James Suckling - Jamessuckling.com
113211,2016,Michele Satta Cavaliere,Sangiovese,Italy,750,69.99,100.0,93,James Suckling - Jamessuckling.com
117827,2017,Cult Cabernet Sauvignon,Blend,United States,750,15.98,19.99,,
119638,2017,Stags Leap Winery Cabernet Sauvignon,Blend,United States,750,33.33,57.99,93,James Suckling - Jamessuckling.com
112032,2018,Pascal Jolivet Sancerre,Sauvignon Blanc,France,750,21.97,29.99,92,James Suckling - Jamessuckling.com
117510,2018,Coppola Diamond Chardonnay,Chardonnay,United States,750,11.99,16.99,,
119131,2019,Massey Dacta Sauvignon Blanc,Sauvignon Blanc,New Zealand,750,12.99,19.99,,
119435,2018,Catena Malbec,Malbec,Argentina,750,14.98,24.0,91,Luis Gutierrez - Robert Parker&#39;s Wine Advocate
117705,2017,Argiolas Perdera,Blend,Italy,750,10.39,13.99,,
112431,2016,Stags Leap Winery Petite Sirah,Petite Sirah,United States,750,24.67,36.99,,
119811,2015,Bruna Grimaldi Barolo Camilla,Nebbiolo,Italy,750,60.0,60.0,93,James Suckling - Jamessuckling.com
117907,2019,Vietti Moscato D'asti Cascinetta,Moscatel,Italy,750,12.98,15.99,,
112883,2018,Angelo Rocca Figli Sirocco Negroamaro Primitivo,Blend,Italy,750,10.99,13.99,,
113081,2016,Stonestreet Cabernet Sauvignon,Cabernet Sauvignon,United States,750,30.0,54.99,93,Antonio Galloni - Vinous
115624,2018,Cupcake Pinot Grigio,Pinot Gris / Pinot Grigio,Italy,750,8.09,13.99,,
119284,2019,Cailbourdin Pouilly Fume Les Cris,Sauvignon Blanc,France,750,21.94,25.0,,
105583,2015,Chateau Lyonnat Lussac St Emilion Emotion,Merlot,France,750,23.99,29.99,93,James Suckling - Jamessuckling.com
119271,2014,Chateau De Merande Le Grand Blanc,Roussanne,France,750,31.99,40.0,,
115269,2017,Maz Caz Rouge Costieres De Nimes,Blend,France,750,13.99,19.99,,
118233,2018,Frank Family Vineyards Chardonnay,Chardonnay,United States,375,18.99,23.99,90,Jeb Dunnuck - jebdunnuck.com
115079,2017,Domaine La Florane Visan A Fleur De Pampre Cotes Du Rhone Rouge,Blend,France,750,14.99,19.99,,
114051,2009,Giuseppe Quintarelli Alzero,Blend,Italy,750,339.99,399.99,,
120075,2016,Botanica Arboretum Red,Blend,South Africa,750,22.9,30.0,,
120003,2019,Angels & Cowboys Rose,Grenache / Garnacha,United States,375,6.99,10.99,,
114596,,Cavicchioli 1928 Lo Spumante,Malvasia,Italy,750,10.99,14.0,,
115462,2018,Ashbrook Estate Margaret River Semillon,Semillon,Australia,750,16.99,25.99,,
110930,2015,Chateau Peyros Tannat/Cabernet,Blend,France,750,13.99,16.99,,
118644,2017,Bruno Dubois Saumur Les Perruches Blanc,Chenin Blanc,France,750,27.99,33.0,,
114702,2018,Teperberg Impression Chardonnay Judean Hills,Chardonnay,Israel,750,15.98,20.99,,
119642,2016,Grgich Hills Cabernet Sauvignon,Blend,United States,750,59.99,83.99,92,Lisa Perrotti-Brown - Robert Parker&#39;s Wine Advocate
100597,2014,Celler Pardas Rupestris,Blend,Spain,750,15.99,24.99,,
116930,2017,Sinegal Cabernet Sauvignon,Cabernet Sauvignon,United States,750,79.99,100.0,93,Jeb Dunnuck - jebdunnuck.com
119070,2018,St. Prefert Chateauneuf Du Pape Charles Giraud,Blend,France,750,115.99,149.99,96,Jeb Dunnuck - jebdunnuck.com
114984,2016,Michel Noellat Clos De Vougeot Grand Cru,Pinot Noir,France,750,179.99,225.0,,
115210,2016,Domaine Lionnet Cornas Terre Brulee,Syrah / Shiraz,France,750,55.99,79.99,92,Josh Raynolds - Vinous Media
115929,2015,"Anselmo Mendes Tempo ""Orange Wine""",Albarino/Alvarinho,Portugal,750,62.99,75.99,,
118793,2016,David Arthur Chardonnay Napa Valley,Chardonnay,United States,750,64.99,75.0,93,James Suckling - Jamessuckling.com
106778,2017,Teal Lake Shiraz(U)P,Syrah / Shiraz,Australia,750,9.99,14.99,,
115548,2014,Domaine Vincent Ravaut Ladoix Les Haut Mourottes,Pinot Noir,France,750,74.99,100.0,,
112900,2016,Schmitt Sohne Riesling Eiswein,Riesling,Germany,500,21.97,27.99,90,Wine &amp; Spirits
117012,2017,Binyamina Yogev Cabernet Sauvignon/Merlot Upper Galilee,Blend,Israel,750,12.99,17.99,,
118320,1999,Antonio Bernardino Paulo Da Silva Chitas Reserva Tinto Colares,Ramisco,Portugal,750,59.99,65.99,,
116431,2018,Chateau Graville Lacoste Graves Blanc,Blend,France,375,11.99,13.99,,
116047,2018,Viticcio Bere,Blend,Italy,750,11.48,16.99,,
106159,2015,Long Meadow Ranch Estate Merlot,Merlot,United States,750,34.99,42.99,93,Wine Enthusiast
117033,2018,Rock Point Pinot Gris Rogue Valley,Pinot Gris / Pinot Grigio,United States,750,13.99,17.99,,
116169,2017,Arietta On The White Keys,Blend,United States,750,59.99,64.99,95,Wine Enthusiast
119517,2016,Snowden The Ranch Cabernet Sauvignon,Cabernet Sauvignon,United States,750,40.01,58.99,93,Antonio Galloni - Vinous
118566,2018,Joseph Stewart Pinot Noir,Pinot Noir,United States,750,10.99,14.99,,
118077,2016,Mad Fish Shiraz,Syrah / Shiraz,Australia,750,12.99,39.99,,
120320,2018,Julien Brocard Chablis Les Preuses Grand Cru,Chardonnay,France,750,123.99,149.99,,
113771,2016,Robert Craig Affinity,Blend,United States,750,57.99,74.99,93,James Suckling - Jamessuckling.com
107519,2016,"Achado E Perdidos ""28 Uvas"" Tinto",Port Varieties,Portugal,750,10.99,14.99,,
112995,2014,Hanzell Estate Pinot Noir,Pinot Noir,United States,750,87.98,99.99,92,Wine Enthusiast
115071,2018,Pala Cannonau I Fiori,Grenache / Garnacha,Italy,750,12.95,16.99,,
118277,2017,Vallisto Malbec,Malbec,Argentina,750,16.99,25.0,91,Luis Gutierrez - Robert Parker&#39;s Wine Advocate
115639,2017,Soter Pinot Noir Mineral Springs,Pinot Noir,United States,750,69.98,120.0,93,Wine Spectator
118751,2016,Vignobles Poitevin Medoc,Blend,France,750,13.99,18.99,90,James Suckling - Jamessuckling.com
119964,2014,David Nadia Sadie Elpidios Swartland,Blend,South Africa,750,28.94,30.0,,
117107,2018,Ca Bianca Gavi,Cortese,Italy,750,19.99,25.0,,
114738,2014,La Poderina Brunello Di Montalcino,Sangiovese,Italy,750,34.75,65.0,91,Monica Larner - Robert Parker&#39;s Wine Advocate
116717,2015,La Sacristie Vieille Cure Fronsac,Blend,France,750,16.93,24.98,,
118131,2019,Rose De Chevalier,Blend,France,750,15.99,19.99,90,James Suckling - Jamessuckling.com
119042,2016,Paolo Scavino Barolo 'bric Del Fiasc',Nebbiolo,Italy,750,79.94,99.99,98,Monica Larner - Robert Parker&#39;s Wine Advocate
118715,2019,Grosset Springvale Riesling,Riesling,Australia,750,36.99,42.0,,
109803,2016,Long Shadows Feather,Cabernet Sauvignon,United States,750,53.97,60.0,,
119556,2016,Chateau Deyrem Valentin Margaux,Blend,France,750,39.99,50.0,93,Wine Enthusiast
106872,,Conquilla Cava Brut,Blend,Spain,750,10.96,14.0,,
116594,2018,L'umami Willamette Pinot Gris,Pinot Gris / Pinot Grigio,United States,750,17.99,19.99,,
114414,2015,Figgins Estate Red Walla Walla Valley,Blend,United States,750,84.99,119.99,93,James Suckling - Jamessuckling.com
113433,2016,Schramsberg Blanc De Blanc,Chardonnay,United States,750,31.9,39.99,,
119686,2018,Bevan Cellars Ee Proprietary Red Tench Vineyard,Blend,United States,750,194.99,199.99,98,Jeb Dunnuck - jebdunnuck.com
120041,2015,Domaine Servin Chablis 'les Clos' Grand Cru,Chardonnay,France,750,75.99,89.99,94,Stephen Tanzer - Vinous Media
119949,2015,Bhilar Phincas Rioja,Blend,Spain,750,27.99,45.0,91,Luis Gutierrez - Robert Parker&#39;s Wine Advocate
113939,2016,14 Hands Merlot,Blend,United States,750,10.99,14.99,,
118792,2016,David Arthur Three Acre Cabernet Sauvignon,Blend,United States,750,128.99,150.0,95,James Suckling - Jamessuckling.com
119953,2018,Chateau Jarr Bordeaux,Blend,France,750,12.98,18.0,,
108176,,Laurent Perrier Brut,Blend,France,375,21.99,27.99,91,James Suckling - Jamessuckling.com
119817,2016,Eyrie Vineyards Estate Pinot Noir,Pinot Noir,United States,750,32.97,40.0,92,James Suckling - Jamessuckling.com
115420,2017,Cockburn Vintage Port,Blend,Portugal,750,64.97,81.99,98,James Suckling - Jamessuckling.com
115004,2015,Powers Merlot,Merlot,United States,750,10.77,14.99,,
119647,,Claude Genet Champagne Grand Cru Brut Blanc De Blancs,Chardonnay,France,750,45.99,69.99,91,Josh Raynolds - Vinous Media
119875,2018,Paolo Scavino Nebbiolo Langhe,Nebbiolo,Italy,750,17.94,23.99,92,Monica Larner - Robert Parker&#39;s Wine Advocate
110591,,Gonzalez Byass Pedro Ximenez Dulce Nectar Jerez Xeres Sherry,Blend,Spain,750,23.58,29.99,92,Wine Spectator
114004,2018,Barkan Classic Cabernet Sauvignon,Cabernet Sauvignon,Israel,750,9.99,13.99,,
116719,2018,Heidi Schrock Furmint Spatlese,Furmint,Austria,375,23.99,28.99,94,Wine Enthusiast
117918,2018,Pascal Bonhomme Vire Clesse,Chardonnay,France,750,19.99,24.99,,
116090,2018,Roagna Dolcetto D Alba,Dolcetto,Italy,750,18.99,22.99,90,Monica Larner - Robert Parker&#39;s Wine Advocate
116903,2011,La Gerla Brunello Di Montalcino Riserva Angeli,Sangiovese,Italy,750,97.99,150.0,93,Ian Dagata - Vinous Media
118346,2012,Louis Roederer Cristal,Blend,France,750,259.0,400.0,98,James Suckling - Jamessuckling.com
117334,2017,Chandon De Briailles Corton Bressandes,Pinot Noir,France,750,184.99,219.99,95,Wine Spectator
119754,2019,Terras Do Minho,Blend,Portugal,750,7.98,10.99,,
114421,2017,Lingua Franca Pinot Noir Eola Amity Hills Willamette Valley,Pinot Noir,United States,750,48.0,75.0,93,Wine Spectator
45271,,Billecart Salmon Brut Rose Magnum,Blend,France,1,139.99,199.99,93,John Gilman - View from the Cellar
25240,,Hartley & Gibson Fino Sherry,Sherry Varieties,Spain,750,9.97,11.99,,
118133,2019,Les Dauphins Cuvee Speciale Rose,Blend,France,750,9.99,11.99,,
100259,2010,Chateau Tourteran,Blend,France,750,19.99,24.0,90,Wine Enthusiast
118163,2019,Chateau D'aqueria Tavel Rose,Blend,France,750,19.99,25.99,,
118693,2019,Isle St Pierre Blanc,Blend,France,750,10.99,15.0,,
93839,,Vilmart & Cie Grande Reserve Brut Premier Cru Champagne,Blend,France,375,37.99,44.99,,
120202,2018,Botijo Rojo Valdejalon Garnacha,Grenache / Garnacha,Spain,750,13.98,20.0,,
118763,2015,Chateau La Fleur Peyrabon Pauillac,Blend,France,750,33.99,44.99,93,Wine Enthusiast
112192,2017,San Salvatore Pian Di Stio,Fiano,Italy,500,26.99,30.0,91,James Suckling - Jamessuckling.com
113985,2018,Maipe Malbec Reserve Lujan De Cuyo,Malbec,Argentina,750,14.98,17.99,,
119281,2012,"Chateau Beausejour Montagne ""Beausejour""",Blend,France,750,22.99,30.0,,
120073,2019,Escudo Rojo Sauvignon Blanc Reserva,Sauvignon Blanc,Chile,750,15.93,20.0,,
59840,,Taylor Fladgate 10 Year Tawny Port,Port Varieties,Portugal,750,21.99,31.99,90,Wine Spectator
118375,2019,Julia James Pinot Noir,Pinot Noir,United States,750,8.97,14.99,,
114410,2018,Henri Bourgeois La Cote Des Monts Damnes Sancerre,Sauvignon Blanc,France,750,29.99,39.99,,
119039,2016,Paolo Scavino Barolo 'bricco Ambrogio',Nebbiolo,Italy,750,53.98,64.99,94,Antonio Galloni - Vinous
99827,,Udaca Dao,Blend,Portugal,375,4.99,6.99,,
119941,2018,Maison L'envoye Two Messengers Pinot Noir,Pinot Noir,United States,750,24.99,29.99,93,James Suckling - Jamessuckling.com
117956,2018,Ciacci Piccolomini Rosso Di Montalcino,Sangiovese,Italy,750,17.99,24.99,92,Wine Enthusiast
111812,2016,Mas De Boislauzon Tintot Chateauneuf Du Pape,Mourvedre / Mataro / Monastrell / Garrut,France,750,119.94,124.99,96,Jeb Dunnuck - jebdunnuck.com
117188,2017,Jean Marc Pillot Morgeot Chassagne Montrachet Les Fairendes 1er Cru,Chardonnay,France,750,89.99,109.99,90,Stephen Tanzer - Vinous Media
119301,2018,David Nadia Topology Semillon,Semillon,South Africa,750,24.94,29.0,,
119950,2018,Bodegas Bhilar Bhilar,Blend,Spain,750,19.99,30.0,,
116894,2014,Auteur Chardonnay,Chardonnay,United States,750,35.99,75.0,91,Robert Parker - Robert Parker&#39;s Wine Advocate
117424,2018,Quinta De Cabriz Reserva Encruzado,Encruzado,Portugal,750,12.98,12.99,,
23067,,Francois Montand Blanc De Blancs Brut,Chardonnay,France,750,10.67,15.99,85,Cellar Tracker
116423,2018,Shannon Ridge High Elevation Collection Petite Sirah,Petite Sirah,United States,750,9.49,12.99,,
118059,2018,Vacheron Sancerre Blanc 'les Romains',Sauvignon Blanc,France,750,59.99,85.0,93,Antonio Galloni - Vinous
116325,1990,Cauhape Jurancon,Petit Manseng,France,750,49.99,99.99,90,Robert Parker - Robert Parker&#39;s Wine Advocate
110171,2015,Clos Du Val Napa Cabernet Sauvignon,Blend,United States,750,44.99,49.99,92,James Suckling - Jamessuckling.com
119167,2018,Compostela Val Do Salnes Albarino,Albarino/Alvarinho,Spain,750,13.99,16.99,,
19750,,Laurent Perrier Brut,Blend,France,750,39.99,58.99,88,Cellar Tracker
117627,2019,Kim Crawford Sauvignon Blanc,Sauvignon Blanc,New Zealand,750,13.33,19.99,,
117690,2013,Flying Goat Pinot Noir Dierberg,Pinot Noir,United States,750,46.0,46.0,93,Wine Enthusiast
116739,2017,Bogle Petite Sirah,Petite Sirah,United States,750,8.99,12.99,,
118111,2018,Toasted Head Chardonnay,Chardonnay,United States,750,8.99,15.99,,
115415,2011,San Filippo Brunello Di Montalcino Lucere Magnum,Sangiovese,Italy,1,99.99,149.99,92,Wine Spectator
117960,2016,Sova Cabernet Sauvignon,Blend,United States,750,79.99,85.0,91,Antonio Galloni - Vinous
119356,2017,Montevertine Rosso Di Toscana,Sangiovese,Italy,750,64.99,80.0,94,Monica Larner - Robert Parker&#39;s Wine Advocate
120387,2018,Stags Leap W.C. Chardonnay Karia,Chardonnay,United States,750,28.0,41.99,,
119957,2019,Franz Etz Gruner Veltliner,Gruner Veltliner,Austria,1,12.99,16.99,,
120221,2018,Hungry Blonde Chardonnay,Chardonnay,United States,750,26.98,32.99,,
107806,,West + Wilder White Blend Can,Blend,United States,250,5.99,8.99,,
86779,2011,Hacienda El Indiano Rioja,Blend,Spain,750,24.98,31.99,91,Josh Raynolds - Vinous Media
116202,2018,J Lohr Riverstone Chardonnay Arroyo Seco,Chardonnay,United States,750,9.79,14.99,,
99530,,Mittnacht Cremant D'alsace,Blend,France,750,18.98,22.99,89,Wine Enthusiast
17104,,Frey Organic White,Blend,United States,750,6.98,9.99,,
105451,,Qmf Rose Bruto,Blend,Portugal,750,14.98,17.99,,
111156,,Equipo Navazos La Bota De Amontillado Viejisimo #73,Pedro Ximenez,Spain,375,92.99,119.99,97,Luis Gutierrez - Robert Parker&#39;s Wine Advocate
117782,2017,Charly Thevenet Regnie Grain & Granit,Gamay,France,750,29.99,38.0,92,Josh Raynolds - Vinous Media
107232,2012,Chateau Larrivet Haut Brion,Blend,France,375,28.99,34.99,,
118289,2016,Chateau Tessendey Fronsac,Blend,France,750,17.99,22.99,91,James Suckling - Jamessuckling.com
116980,2018,Cakebread Cellars Chardonnay Napa Valley,Chardonnay,United States,375,24.99,29.99,90,Robert Parker - Robert Parker&#39;s Wine Advocate
